names,scores,logfoldchanges,pvals,pvals_adj,cluster
GOLGA4,83.36374,2.6816354,0.0,0.0,10
S100A14,83.05112,3.042472,0.0,0.0,10
CLDN4,82.93321,2.9722779,0.0,0.0,10
KLK10,82.11064,5.454516,0.0,0.0,10
GOLGA8A,80.55898,2.922592,0.0,0.0,10
CTSB,80.479744,2.6617646,0.0,0.0,10
IGFBP5,80.43803,3.7097447,0.0,0.0,10
DHRS3,79.85996,2.7087595,0.0,0.0,10
EPCAM,79.76672,2.8326828,0.0,0.0,10
CMYA5,79.38177,4.041902,0.0,0.0,10
MUC15,79.07352,2.8540473,0.0,0.0,10
KRT8,79.05916,2.6213078,0.0,0.0,10
CLDN7,79.015724,2.6971893,0.0,0.0,10
VEGFA,78.92071,2.7108266,0.0,0.0,10
AK1,78.75742,2.654827,0.0,0.0,10
NDUFB2,78.61301,2.0316842,0.0,0.0,10
MTRNR2L1,78.598495,4.681576,0.0,0.0,10
ARMCX3,78.56898,2.9375415,0.0,0.0,10
GNAS,78.5656,2.1706321,0.0,0.0,10
LMO3,78.39828,2.6841402,0.0,0.0,10
CHPT1,78.356,2.7076812,0.0,0.0,10
CLIC3,78.329956,2.8305297,0.0,0.0,10
TMED4,77.82107,2.4005888,0.0,0.0,10
MLLT4,77.589424,2.7560337,0.0,0.0,10
ANXA3,77.58249,3.0650682,0.0,0.0,10
MT-ND2,76.94044,1.3952811,0.0,0.0,10
IGF2BP2,76.896706,3.496643,0.0,0.0,10
TACSTD2,76.814064,2.909214,0.0,0.0,10
BRI3,76.75511,2.4280238,0.0,0.0,10
WASL,76.69142,2.9007554,0.0,0.0,10
PDE5A,76.58157,2.914138,0.0,0.0,10
C2orf40,76.46556,2.6202567,0.0,0.0,10
PAX8,76.224266,2.510775,0.0,0.0,10
KRT19,76.04583,2.4962244,0.0,0.0,10
GALNT7,75.630905,3.1260276,0.0,0.0,10
IGF2R,75.400154,2.7752113,0.0,0.0,10
MXRA7,75.06112,2.459455,0.0,0.0,10
ZNF431,74.57752,2.8679674,0.0,0.0,10
SCG5,74.57293,3.8333442,0.0,0.0,10
AKAP9,74.47346,2.2052217,0.0,0.0,10
NKX2-1,73.39929,2.4697273,0.0,0.0,10
ZNF714,73.323586,3.8380156,0.0,0.0,10
PLOD2,73.19814,2.649574,0.0,0.0,10
MAOA,73.13419,2.702602,0.0,0.0,10
TSTD1,73.11853,2.1516895,0.0,0.0,10
MT-ND4L,72.86719,2.0237417,0.0,0.0,10
CHD4,72.769844,2.369984,0.0,0.0,10
ARPC1A,72.620285,2.4169042,0.0,0.0,10
CFAP36,72.601265,2.6642218,0.0,0.0,10
TESC,72.51242,2.694098,0.0,0.0,10
CLTA,72.351494,2.0704212,0.0,0.0,10
RHOBTB3,72.29593,2.781297,0.0,0.0,10
GRAMD3,72.25882,2.872433,0.0,0.0,10
SQSTM1,72.194664,2.146128,0.0,0.0,10
GATAD1,71.726456,2.9052653,0.0,0.0,10
CALU,71.66813,2.4272177,0.0,0.0,10
RRBP1,71.54956,2.1863275,0.0,0.0,10
TSHR,71.39222,2.535605,0.0,0.0,10
FN1,71.22605,2.9368544,0.0,0.0,10
COPRS,71.022964,2.5791376,0.0,0.0,10
SNHG7,70.93496,2.2416859,0.0,0.0,10
CKB,70.817406,2.48734,0.0,0.0,10
ANXA1,70.69732,2.0791063,0.0,0.0,10
TPO,120.61631,7.8344684,0.0,0.0,11
TFF3,118.7769,8.626943,0.0,0.0,11
TG,118.40665,6.5696077,0.0,0.0,11
SLC26A7,115.74948,6.21174,0.0,0.0,11
IYD,110.85235,5.254149,0.0,0.0,11
CD24,109.11164,4.4081283,0.0,0.0,11
PEBP1,108.93183,3.4593446,0.0,0.0,11
PRDX1,108.54646,3.5327842,0.0,0.0,11
HSP90B1,106.22094,3.534337,0.0,0.0,11
ID4,105.80612,4.7904134,0.0,0.0,11
SORBS2,103.98404,5.5179334,0.0,0.0,11
PAX8,102.812035,4.2946324,0.0,0.0,11
MT1F,99.59004,4.56007,0.0,0.0,11
GPX3,98.65392,4.008092,0.0,0.0,11
GCSH,97.62289,4.1386085,0.0,0.0,11
NGFRAP1,96.99022,3.6671135,0.0,0.0,11
MT1G,96.73213,4.943204,0.0,0.0,11
SORD,94.86653,4.4030685,0.0,0.0,11
TXNL1,94.51718,3.4661558,0.0,0.0,11
CPQ,93.567986,4.0143776,0.0,0.0,11
CALR,93.329506,2.9740365,0.0,0.0,11
SLC26A4,92.48651,5.7399726,0.0,0.0,11
ASAH1,90.32947,3.0121603,0.0,0.0,11
SDC2,90.21543,3.7469013,0.0,0.0,11
DIO2,89.2542,5.404606,0.0,0.0,11
GNAS,89.23683,2.5219464,0.0,0.0,11
EPCAM,88.83849,3.3416176,0.0,0.0,11
ID1,86.43869,3.8362765,0.0,0.0,11
ATP1A1,86.370224,2.9613767,0.0,0.0,11
SPINT2,86.03621,3.0384898,0.0,0.0,11
HSPA5,84.95276,2.865185,0.0,0.0,11
MT1E,84.31541,3.2850378,0.0,0.0,11
HOPX,84.31013,3.1278355,0.0,0.0,11
DSTN,83.65944,2.6208076,0.0,0.0,11
CANX,83.50637,2.8449545,0.0,0.0,11
TSHR,83.12662,3.5815868,0.0,0.0,11
SELENBP1,82.13014,3.991955,0.0,0.0,11
FCGBP,81.96157,4.552027,0.0,0.0,11
CAV1,81.61671,3.3261943,0.0,0.0,11
PLPP3,81.50249,3.2564592,0.0,0.0,11
APP,81.21536,3.0845027,0.0,0.0,11
ATP1B1,80.9495,3.048434,0.0,0.0,11
PDIA3,80.558784,2.5160363,0.0,0.0,11
KRT7,80.49534,3.1545112,0.0,0.0,11
CLIC3,80.3238,3.2549071,0.0,0.0,11
ID3,79.606834,3.3121336,0.0,0.0,11
CAV2,77.06432,3.0260787,0.0,0.0,11
BEX4,76.316284,2.7600832,0.0,0.0,11
CPE,76.12985,3.036762,0.0,0.0,11
SLC26A4-AS1,74.723625,4.8805566,0.0,0.0,11
RTN3,74.40703,2.9015002,0.0,0.0,11
NFIA,74.176636,3.2899005,0.0,0.0,11
TMEM14B,74.033936,2.3668687,0.0,0.0,11
WFDC2,73.9601,2.9046657,0.0,0.0,11
NKX2-1,73.92946,2.914806,0.0,0.0,11
MT1X,73.89629,2.9065058,0.0,0.0,11
CLU,73.88338,3.0410748,0.0,0.0,11
PDIA6,72.93916,2.3647375,0.0,0.0,11
LPCAT2,72.80533,3.3706193,0.0,0.0,11
VEGFA,72.72517,3.043391,0.0,0.0,11
MT-ND3,72.25914,1.3510941,0.0,0.0,11
FHL1,72.19247,4.2636466,0.0,0.0,11
GLUL,71.785324,2.5744557,0.0,0.0,11
MXRA7,71.18397,2.7918997,0.0,0.0,11
MATN2,71.18115,5.669298,0.0,0.0,11
PCP4,70.72276,3.998799,0.0,0.0,11
METTL7A,70.58867,3.3957171,0.0,0.0,11
CDH1,70.340294,3.1534142,0.0,0.0,11
GSTP1,70.04937,2.191003,0.0,0.0,11
BCAP29,70.01141,2.8569963,0.0,0.0,11
ALDH1A1,69.03959,4.463216,0.0,0.0,11
CD9,68.99844,2.4360046,0.0,0.0,11
APLP2,68.637596,2.353278,0.0,0.0,11
HSBP1,68.61939,2.269872,0.0,0.0,11
TMBIM6,68.47735,1.7454239,0.0,0.0,11
SYNE2,68.41669,2.4193733,0.0,0.0,11
NTRK2,68.3438,3.0898023,0.0,0.0,11
CRYBG3,67.92042,3.9296217,0.0,0.0,11
LRP2,67.89987,4.678693,0.0,0.0,11
CD81,67.464714,2.1759255,0.0,0.0,11
MGST3,67.451225,2.0791893,0.0,0.0,11
CRABP1,67.4046,5.7568884,0.0,0.0,11
PKHD1L1,67.24116,5.355443,0.0,0.0,11
FOXE1,67.22003,4.2202196,0.0,0.0,11
ATP6AP2,67.15015,2.1718767,0.0,0.0,11
PPIB,66.55799,1.8396943,0.0,0.0,11
CCNI,66.21209,1.6482675,0.0,0.0,11
TMEM59,65.25066,1.7858301,0.0,0.0,11
MGST1,65.15537,2.5200558,0.0,0.0,11
NDUFC2,65.117805,1.9573826,0.0,0.0,11
BEX2,64.88706,2.6602538,0.0,0.0,11
RRBP1,64.16566,2.4067643,0.0,0.0,11
MTCH1,64.14167,2.2625325,0.0,0.0,11
PLCG2,64.020256,2.2460122,0.0,0.0,11
ITM2B,63.928238,1.3867278,0.0,0.0,11
CKB,63.670113,2.9797726,0.0,0.0,11
IGFBP5,63.63181,2.4804838,0.0,0.0,11
DAD1,63.630623,1.7629211,0.0,0.0,11
HMGN2,63.106953,1.6780721,0.0,0.0,11
SELM,63.08814,2.268436,0.0,0.0,11
MS4A1,113.73158,6.8132896,0.0,0.0,12
CD37,104.49208,3.930563,0.0,0.0,12
HLA-DRA,96.2983,4.463167,0.0,0.0,12
BANK1,92.542046,5.9485497,0.0,0.0,12
HLA-DPB1,92.50912,3.6448588,0.0,0.0,12
CD79A,89.10818,5.021986,0.0,0.0,12
HLA-DPA1,86.65167,3.4374359,0.0,0.0,12
CD74,86.27629,3.3129992,0.0,0.0,12
HLA-DQB1,85.34654,3.500374,0.0,0.0,12
HLA-DRB5,85.331696,3.4033496,0.0,0.0,12
RPS23,84.96505,1.1557708,0.0,0.0,12
HLA-DRB1,84.4149,3.3738275,0.0,0.0,12
HLA-DQA1,83.553696,3.611057,0.0,0.0,12
RALGPS2,82.67354,5.057292,0.0,0.0,12
RPL30,81.7006,1.1723586,0.0,0.0,12
CD79B,80.70733,5.001168,0.0,0.0,12
VPREB3,80.5904,5.988203,0.0,0.0,12
EEF1B2,73.89689,1.6347259,0.0,0.0,12
MEF2C,73.20852,3.4048126,0.0,0.0,12
RPL18,71.78947,1.0353096,0.0,0.0,12
RPL7A,70.04675,1.0948246,0.0,0.0,12
JUND,68.75861,2.145508,0.0,0.0,12
LTB,68.26448,2.8251193,0.0,0.0,12
FAU,67.28672,0.8654929,0.0,0.0,12
HLA-DMA,66.42295,2.7123454,0.0,0.0,12
IGKC,65.12912,4.074449,0.0,0.0,12
RPS7,65.083984,0.91715294,0.0,0.0,12
RPL11,64.42075,0.85737824,0.0,0.0,12
RPL19,63.451168,0.8936296,0.0,0.0,12
RPS8,62.99265,0.9503073,0.0,0.0,12
RPS12,61.938084,0.80136126,0.0,0.0,12
CD52,61.76403,2.2592564,0.0,0.0,12
TNFRSF13C,61.06765,4.7701244,0.0,0.0,12
NCF1,60.275276,3.0917406,0.0,0.0,12
RPL5,59.380367,0.9457409,0.0,0.0,12
RPS3A,58.11168,0.80844665,0.0,0.0,12
CYBA,57.814945,1.4558523,0.0,0.0,12
RPL28,57.789505,0.6903348,0.0,0.0,12
IGHM,57.57237,5.0489883,0.0,0.0,12
STK17A,57.235844,2.2997642,0.0,0.0,12
RPS27A,56.329655,0.7275861,0.0,0.0,12
LINC00926,55.700386,5.428511,0.0,0.0,12
KLF2,55.43793,2.3521295,0.0,0.0,12
MT-ND3,54.602196,1.0150563,0.0,0.0,12
CD53,54.397213,2.1318896,0.0,0.0,12
RPL8,53.95669,0.7539681,0.0,0.0,12
LIMD2,53.245323,2.0882668,0.0,0.0,12
POU2F2,53.03718,3.9077578,0.0,0.0,12
RPS13,52.529514,0.7626638,0.0,0.0,12
HVCN1,52.494476,4.35201,0.0,0.0,12
RPL29,52.483234,0.76831675,0.0,0.0,12
RPL13,52.405407,0.75722325,0.0,0.0,12
RPS18,52.284782,0.70484966,0.0,0.0,12
RPSA,52.168705,1.0665423,0.0,0.0,12
BTG1,51.836155,1.709615,0.0,0.0,12
RPS21,51.654186,0.89139074,0.0,0.0,12
IRF8,51.229843,3.3582263,0.0,0.0,12
FAM65B,50.964718,2.7333806,0.0,0.0,12
RPL10,50.581825,0.5696101,0.0,0.0,12
HLA-DQA2,50.516743,2.7797885,0.0,0.0,12
SMIM14,50.31547,2.339213,0.0,0.0,12
ADAM28,49.518646,4.198808,0.0,0.0,12
HLA-E,49.38392,1.3967489,0.0,0.0,12
CD83,48.613533,2.7972474,0.0,0.0,12
RAC2,47.88941,1.9016452,0.0,0.0,12
RPS3,47.546432,0.7459271,0.0,0.0,12
RPL14,47.283894,0.7292706,0.0,0.0,12
RPL32,47.107445,0.69394004,0.0,0.0,12
LAPTM5,45.891304,1.673077,0.0,0.0,12
ARPC3,45.749325,1.2439616,0.0,0.0,12
SMAP2,45.702442,2.1551242,0.0,0.0,12
CD69,45.39877,1.8389673,0.0,0.0,12
RPL18A,45.28586,0.7473751,0.0,0.0,12
LY86,45.2371,3.374614,0.0,0.0,12
MT-ND4L,44.72037,1.4042069,0.0,0.0,12
NACA,44.483685,0.7653028,0.0,0.0,12
CORO1A,44.277576,1.621485,0.0,0.0,12
BASP1,44.048344,2.4756243,0.0,0.0,12
CD22,43.877483,4.585423,0.0,0.0,12
STK4,42.89289,1.6743809,0.0,0.0,12
SWAP70,42.732647,3.0205393,0.0,0.0,12
MTRNR2L12,42.58252,1.4015291,0.0,0.0,12
TXNIP,42.55383,1.4055753,0.0,0.0,12
RPS15A,42.39121,0.62818545,0.0,0.0,12
IGLC2,42.275616,3.643633,0.0,0.0,12
MYCBP2,42.215145,2.0265496,0.0,0.0,12
LYL1,41.83866,3.956221,0.0,0.0,12
IGHD,41.620007,4.689607,0.0,0.0,12
TLR10,41.5765,5.34517,0.0,0.0,12
MARCH1,41.572872,3.7178402,0.0,0.0,12
EAF2,41.35708,3.9147885,0.0,0.0,12
CXCR4,41.221165,1.5857579,0.0,0.0,12
TSC22D3,41.11667,1.3780255,0.0,0.0,12
REL,41.03853,2.0126708,0.0,0.0,12
GNB2L1,40.506752,0.6947609,0.0,0.0,12
TNFAIP8,40.49485,1.8842673,0.0,0.0,12
RPL39,40.090103,0.6708928,0.0,0.0,12
RNASET2,40.033195,1.5685526,0.0,0.0,12
RP11-693J15.5,40.027378,5.2357016,0.0,0.0,12
SMCHD1,39.571987,1.6832464,0.0,0.0,12
S100A4,108.94633,4.167262,0.0,0.0,13
HOPX,108.57462,4.5133004,0.0,0.0,13
CLDN3,107.98848,4.5190134,0.0,0.0,13
LGALS3,106.11539,4.053328,0.0,0.0,13
S100A1,104.97868,4.567596,0.0,0.0,13
CLDN4,104.69167,4.367231,0.0,0.0,13
MGST1,99.28271,3.9326458,0.0,0.0,13
HSPB1,97.34154,3.397477,0.0,0.0,13
S100A13,97.32591,3.7179158,0.0,0.0,13
ACTG1,96.77365,2.0892365,0.0,0.0,13
BRI3,96.57973,3.2160277,0.0,0.0,13
PERP,95.49177,3.6435688,0.0,0.0,13
GSTP1,93.793594,2.9001095,0.0,0.0,13
S100A6,93.7377,3.3732982,0.0,0.0,13
ADIRF,93.55795,3.8255296,0.0,0.0,13
NMU,93.506905,5.708144,0.0,0.0,13
KRT18,92.71738,3.6261172,0.0,0.0,13
IGFBP6,92.110374,4.22224,0.0,0.0,13
LMO3,92.08885,3.3951244,0.0,0.0,13
FIS1,91.990135,2.7284741,0.0,0.0,13
EPCAM,91.21208,3.4099333,0.0,0.0,13
AC090498.1,90.72446,2.666458,0.0,0.0,13
TMEM238,90.35235,3.3367486,0.0,0.0,13
KRT19,90.19663,3.683044,0.0,0.0,13
GNAS,89.13128,2.7351844,0.0,0.0,13
ARPC1A,88.85878,3.0158217,0.0,0.0,13
CD63,88.26969,2.7380872,0.0,0.0,13
ARF5,87.968315,2.8233688,0.0,0.0,13
CLDN7,87.554535,3.1851652,0.0,0.0,13
FN1,87.38108,4.1475687,0.0,0.0,13
C19orf33,86.49597,3.6033142,0.0,0.0,13
NKX2-1,84.63168,2.998972,0.0,0.0,13
KRT8,84.489784,3.0753486,0.0,0.0,13
GPX4,84.07393,2.2926722,0.0,0.0,13
S100A14,83.47798,3.0810575,0.0,0.0,13
FTH1,82.80617,1.6871022,0.0,0.0,13
RAB34,82.24652,2.903909,0.0,0.0,13
CEBPD,82.185974,3.0163589,0.0,0.0,13
PPP1R7,82.0601,3.4201984,0.0,0.0,13
HIST1H1C,81.884834,3.277479,0.0,0.0,13
NDUFC2,81.47743,2.3927722,0.0,0.0,13
MPZL2,81.46153,2.9481204,0.0,0.0,13
SERPINA1,81.440094,2.9298048,0.0,0.0,13
PRDX5,80.71162,2.4825606,0.0,0.0,13
RRAS,80.43927,3.0442202,0.0,0.0,13
PHLDA2,80.43883,3.1251912,0.0,0.0,13
NPC2,79.654335,2.9176247,0.0,0.0,13
NDUFC1,79.54835,2.3491535,0.0,0.0,13
SPINT2,79.51306,2.804789,0.0,0.0,13
NDUFAB1,79.30427,2.3696084,0.0,0.0,13
H2AFJ,79.28143,2.5911987,0.0,0.0,13
PEBP1,79.10534,2.4518979,0.0,0.0,13
SFTA3,78.92414,2.839127,0.0,0.0,13
SPTSSA,78.22993,3.0036964,0.0,0.0,13
NDUFA4,78.05609,1.9132764,0.0,0.0,13
RAB25,77.82514,2.9078486,0.0,0.0,13
HSPA1B,77.51019,2.9643347,0.0,0.0,13
XIST,77.39749,3.097637,0.0,0.0,13
MZT2B,77.318275,2.1479385,0.0,0.0,13
CD9,77.08916,2.711586,0.0,0.0,13
TKT,77.02494,2.461538,0.0,0.0,13
TM4SF1,76.82983,3.4358423,0.0,0.0,13
GPX1,76.241516,2.4133406,0.0,0.0,13
DBP,76.04282,3.2328594,0.0,0.0,13
AK1,75.87234,2.7126784,0.0,0.0,13
PDLIM4,75.60074,2.938948,0.0,0.0,13
MDH2,75.47115,2.3765209,0.0,0.0,13
NPNT,75.464806,2.7135391,0.0,0.0,13
SDC4,75.12471,2.6130846,0.0,0.0,13
AP1S1,74.77636,2.9169142,0.0,0.0,13
MET,74.76751,2.759788,0.0,0.0,13
CHPT1,74.5697,2.6630213,0.0,0.0,13
SHFM1,74.40858,2.056954,0.0,0.0,13
PGRMC1,74.31024,2.424959,0.0,0.0,13
KDELR1,74.02197,2.2831306,0.0,0.0,13
KRT7,73.99622,2.9978278,0.0,0.0,13
RHEB,73.790085,2.2260118,0.0,0.0,13
MAL2,73.77059,2.7821243,0.0,0.0,13
PRDX6,73.64616,2.171337,0.0,0.0,13
OCIAD2,73.307,2.3062608,0.0,0.0,13
NDUFB2,73.08363,2.0105052,0.0,0.0,13
ABHD11,73.06075,3.119342,0.0,0.0,13
PPDPF,73.05278,2.0182648,0.0,0.0,13
RHOBTB3,72.93487,3.090293,0.0,0.0,13
TAF10,72.85355,2.2646344,0.0,0.0,13
DBI,72.7666,2.216653,0.0,0.0,13
C12orf49,72.461266,2.751013,0.0,0.0,13
RPS4X,72.20907,1.0630797,0.0,0.0,13
CD151,72.06253,2.309547,0.0,0.0,13
IGFBP4,72.03418,2.5215125,0.0,0.0,13
PLA2G16,71.948074,2.3434243,0.0,0.0,13
H3F3B,71.73355,1.3314723,0.0,0.0,13
PRDX2,71.34928,2.1985204,0.0,0.0,13
CTSC,71.186386,2.683567,0.0,0.0,13
PSMB6,71.15468,2.1225722,0.0,0.0,13
TESC,70.91944,2.843243,0.0,0.0,13
CALD1,70.762344,2.1747892,0.0,0.0,13
MTCH1,70.75545,2.2143674,0.0,0.0,13
REEP5,70.63014,2.1100085,0.0,0.0,13
CSTB,70.34884,2.0591938,0.0,0.0,13
B2M,84.88108,1.2835819,0.0,0.0,14
TRAC,83.954346,3.4243379,0.0,0.0,14
CD2,79.20349,3.311788,0.0,0.0,14
IL32,79.059586,3.47339,0.0,0.0,14
CD3D,78.37841,3.084048,0.0,0.0,14
HLA-A,74.48654,1.7968143,0.0,0.0,14
TIGIT,74.106445,4.399719,0.0,0.0,14
SRGN,71.55197,2.7111347,0.0,0.0,14
PTPRC,69.51317,2.593122,0.0,0.0,14
TRBC2,65.85168,2.8191516,0.0,0.0,14
BTG1,65.51655,2.120499,0.0,0.0,14
CD27,64.2737,3.2853463,0.0,0.0,14
HLA-B,62.852848,1.4921234,0.0,0.0,14
CTLA4,62.83944,4.740145,0.0,0.0,14
TNFRSF4,62.67995,5.0148544,0.0,0.0,14
ITM2A,62.44318,2.7297025,0.0,0.0,14
CD3E,59.29551,2.4145606,0.0,0.0,14
BATF,56.644802,4.101631,0.0,0.0,14
HLA-C,56.429745,1.3367549,0.0,0.0,14
LTB,55.107964,2.4825776,0.0,0.0,14
RGS1,54.669765,2.602301,0.0,0.0,14
CD7,54.300068,2.5676315,0.0,0.0,14
IL2RG,53.67579,2.4160905,0.0,0.0,14
TNFRSF18,50.918293,4.9772043,0.0,0.0,14
LAIR2,50.276695,4.3471026,0.0,0.0,14
TSC22D3,50.209206,1.7231525,0.0,0.0,14
SPOCK2,50.10718,2.443182,0.0,0.0,14
CD3G,49.121593,2.2330298,0.0,0.0,14
CARD16,48.38474,2.8076053,0.0,0.0,14
ARID5B,47.763454,2.5451598,0.0,0.0,14
HLA-E,47.626564,1.3714223,0.0,0.0,14
PFN1,45.746155,1.1366234,0.0,0.0,14
GMFG,45.04012,1.7268957,0.0,0.0,14
ICA1,44.57296,4.2214684,0.0,0.0,14
CLEC2D,44.473965,2.162618,0.0,0.0,14
LCK,44.325314,2.2095468,0.0,0.0,14
RAC2,43.751163,1.8533775,0.0,0.0,14
TBC1D4,43.661945,3.3857048,0.0,0.0,14
CORO1B,43.59711,2.4132624,0.0,0.0,14
ICOS,42.366943,3.0819333,0.0,0.0,14
ARHGDIB,42.327377,1.3263888,0.0,0.0,14
STK17B,42.148766,1.7041544,0.0,0.0,14
ACTB,41.841633,0.81212294,0.0,0.0,14
TNFRSF1B,41.594788,2.7071693,0.0,0.0,14
TRBC1,41.231964,2.3946166,0.0,0.0,14
CD52,41.163235,1.608178,0.0,0.0,14
SLA,40.87808,2.5867937,0.0,0.0,14
SAMSN1,40.28527,2.161768,0.0,0.0,14
DUSP4,40.266373,3.1650724,0.0,0.0,14
CD247,40.005856,2.340106,0.0,0.0,14
SH3BGRL3,39.56285,1.1551682,0.0,0.0,14
ETS1,38.83664,1.931215,0.0,0.0,14
FXYD5,37.62838,1.3249552,7.38650328521723e-310,2.561296776842137e-307,14
CYTIP,37.53353,1.7287518,2.615765631538409e-308,8.940686928598282e-306,14
SOD1,36.82883,1.0573385,6.38302622352815e-297,2.1211150753352018e-294,14
PMAIP1,36.690613,2.344517,1.0308618127179123e-294,3.3786848946696945e-292,14
ARL6IP5,36.17488,1.1681125,1.5118851923979997e-286,4.7596533043834923e-284,14
RNF19A,35.948742,2.1851232,5.295445460067043e-283,1.6243439497123598e-280,14
CORO1A,35.72296,1.3924134,1.7399915523400932e-279,5.26975163054292e-277,14
S100A4,35.163223,1.330726,7.300076831830024e-271,2.1300199790044532e-268,14
EIF1,35.023926,0.5524299,9.728234479027576e-269,2.8043100981351056e-266,14
AC133644.2,34.5931,4.1911263,3.2081053520536635e-262,8.925247517818134e-260,14
TMSB4X,34.245464,0.80981696,5.094836536460799e-257,1.4011386088662193e-254,14
SKAP1,33.42744,2.3793514,5.4762365276154744e-245,1.408864894190622e-242,14
LAT,33.03995,2.0910378,2.168908144277134e-239,5.462452237892075e-237,14
LIMD2,33.018654,1.4436744,4.385512460044375e-239,1.092997615823143e-236,14
CD53,33.00897,1.431278,6.040024447940357e-239,1.489831184963103e-236,14
FYB,32.740623,1.5989033,4.1287065676677845e-235,9.978124579597921e-233,14
ARPC1B,32.662148,1.1131235,5.387515002993785e-234,1.289016839616293e-231,14
IL7R,32.464138,1.5246445,3.421800113891679e-231,8.105939556927952e-229,14
ISG20,31.928488,1.4078815,1.0747163059237724e-223,2.472467532262709e-221,14
GLRX,31.788147,1.8645276,9.439217399459465e-222,2.1305916556553504e-219,14
GAPDH,31.76604,0.87564194,1.9068739897026967e-221,4.2639128109931513e-219,14
OAZ1,31.465874,0.72535986,2.5463880666307593e-217,5.538625534746141e-215,14
HCST,31.287592,1.2917554,6.883089112024633e-215,1.4446034218798366e-212,14
FOXP3,30.886236,5.3991137,1.8282176840041285e-209,3.7708565782312736e-207,14
DDX5,30.849201,0.7265165,5.741555174876188e-209,1.174123496701604e-206,14
BIRC3,30.802845,1.7886281,2.400370054096166e-208,4.8670554164665144e-206,14
SIRPG,30.7197,3.1531985,3.1062334507837362e-207,6.2453564322228305e-205,14
TNFAIP3,30.361486,1.4872925,1.7722009108611064e-202,3.475547458464167e-200,14
IL2RA,30.233932,4.077743,8.486098939922874e-201,1.6374064777144733e-198,14
PIK3IP1,30.115126,1.6370916,3.0713482506462123e-199,5.832149067060419e-197,14
ICAM3,30.079851,1.6685145,8.890196042451518e-199,1.674856933162953e-196,14
MAF,29.848007,2.0236046,9.317507617198715e-196,1.714851440377665e-193,14
ARPC2,29.60519,0.86560506,1.2812126805869435e-192,2.3222950451305463e-190,14
NR3C1,29.320091,1.6865333,5.751511214221243e-189,1.0269452038168469e-186,14
CXCR4,29.049065,1.1861287,1.5812197055443796e-185,2.7817840202099133e-183,14
EVL,28.996227,1.3206214,7.341268226196563e-185,1.2820962305107955e-182,14
UBC,28.743513,0.702551,1.0916848856473637e-181,1.852457629361619e-179,14
GBP2,28.686678,2.1677542,5.594157376178062e-181,9.425761224115233e-179,14
RTKN2,28.6207,4.317999,3.7132374823395395e-180,6.212791608563344e-178,14
CD37,28.542826,1.1154072,3.4482203981950265e-179,5.729313975500987e-177,14
HNRNPA1,28.346663,0.6373843,9.201677284291815e-177,1.5183402117514895e-174,14
UCP2,28.203829,1.2916292,5.248216844900691e-175,8.600605221307804e-173,14
DNPH1,27.757654,1.9117306,1.4085696557329848e-169,2.2467625055378262e-167,14
SEPT6,27.690477,1.7543668,9.092259930338676e-169,1.4406715966442594e-166,14
SARAF,27.67544,0.6985097,1.3794089710485677e-168,2.1712986211386862e-166,14
TRAF3IP3,27.60165,1.7322396,1.0631030063820948e-167,1.6624707536403922e-165,14
CKLF,27.473034,1.2473661,3.687672817135774e-166,5.655849988640418e-164,14
C9orf16,27.436317,1.0920856,1.0118533396873869e-165,1.532253354769647e-163,14
IGFBP7,114.62492,7.728385,0.0,0.0,15
RGS5,113.4096,10.482502,0.0,0.0,15
IFITM3,104.690445,5.3325233,0.0,0.0,15
SPARCL1,103.87971,7.7271204,0.0,0.0,15
NDUFA4L2,102.24157,9.405267,0.0,0.0,15
CALD1,94.404305,4.7917376,0.0,0.0,15
PLAC9,93.09822,6.674162,0.0,0.0,15
MYL9,92.52912,5.346355,0.0,0.0,15
SPARC,91.07134,5.3373737,0.0,0.0,15
LGALS1,90.66711,3.6172767,0.0,0.0,15
TAGLN,90.610466,7.35366,0.0,0.0,15
MGP,88.52604,5.130147,0.0,0.0,15
TPM2,87.78751,7.1299,0.0,0.0,15
ADIRF,85.13684,4.1796875,0.0,0.0,15
BGN,80.81285,7.1807985,0.0,0.0,15
ID3,79.92997,4.06309,0.0,0.0,15
ACTA2,79.34751,7.149953,0.0,0.0,15
LHFP,76.15257,6.7846203,0.0,0.0,15
ITGB1,76.14827,3.0122027,0.0,0.0,15
THY1,75.79562,6.7208633,0.0,0.0,15
TPPP3,74.5749,6.955156,0.0,0.0,15
MT2A,74.16134,3.2228477,0.0,0.0,15
COX4I2,73.2598,8.669388,0.0,0.0,15
COL1A2,73.180275,5.422473,0.0,0.0,15
DSTN,71.76501,2.7419522,0.0,0.0,15
CRIP1,70.64976,3.4216194,0.0,0.0,15
TPM1,69.89876,3.9038365,0.0,0.0,15
LAPTM4A,69.185814,2.4577467,0.0,0.0,15
COL3A1,68.615715,5.6217237,0.0,0.0,15
MYL6,68.47696,1.4789776,0.0,0.0,15
COL18A1,67.11437,5.629429,0.0,0.0,15
HIGD1B,66.618576,8.650129,0.0,0.0,15
CST3,65.589455,2.5333412,0.0,0.0,15
TINAGL1,64.26463,5.1767826,0.0,0.0,15
PCOLCE,63.82395,6.0181637,0.0,0.0,15
CALM2,63.640873,1.678985,0.0,0.0,15
CD63,62.233284,2.0751245,0.0,0.0,15
MEF2C,61.122707,3.4787958,0.0,0.0,15
