"gene","mean_elderly","mean_young","log2FC","pvalue","padj"
"TAF9B",5.2178693265395,5.2589856588288,-0.0411163322892971,0.387846955247445,0.642553004064843
"LPP",2.94816287923108,2.89300208824175,0.0551607909893361,0.387895856187241,0.642569008099754
"FAM155B",3.92092339454905,3.76027496267545,0.160648431873604,0.388005242374982,0.64268519561909
"ZNF746",3.29093600945363,3.3298169458276,-0.0388809363739693,0.388263404303962,0.642900136527674
"EHMT2",4.48218411352041,4.52472054266754,-0.0425364291471304,0.388298156013555,0.642900136527674
"EIF5B",5.88515567767069,5.93119757628601,-0.0460418986153197,0.388298578400527,0.642900136527674
"TMEM9",6.81827279169459,6.7604117308364,0.0578610608581851,0.388402827891169,0.642900136527674
"PSMD14",4.52599917760494,4.56242976465182,-0.036430587046878,0.388404117724071,0.642900136527674
"ZNF439",2.64825580665137,2.69362303951487,-0.0453672328634989,0.388447060505725,0.642900136527674
"SNORA65",2.48959330926332,2.55079774669572,-0.0612044374324001,0.388453167516549,0.642900136527674
"CYRIB",3.83134585348263,3.87774272635867,-0.0463968728760458,0.388480474081265,0.642900136527674
"IFT172",2.90505537893101,2.95051980203653,-0.0454644231055124,0.388488357309394,0.642900136527674
"TRAPPC6B",1.97736978152735,2.02921115777415,-0.0518413762468006,0.388611867330984,0.64300936288609
"SLC35G2",2.66416231667919,2.61328792455632,0.0508743921228714,0.388656093525372,0.64300936288609
"AIG1",4.6307801156705,4.66885492080131,-0.0380748051308091,0.38870915498925,0.64300936288609
"LZTS2",6.00135326804544,6.05842579005248,-0.0570725220070383,0.388711431035689,0.64300936288609
"COL4A2",5.86284401634531,5.94242951994373,-0.0795855035984205,0.388911849306774,0.643275912363477
"TBC1D24",2.78224647427842,2.73577610459494,0.0464703696834823,0.389011833363692,0.643376302528074
"TCERG1",3.79592608472664,3.84448563886593,-0.0485595541392954,0.389118676000408,0.643488014492697
"ENTPD3",3.02916772009582,2.93356782488689,0.0955998952089332,0.389202576723622,0.643532628783994
"ANAPC7",4.46200655992851,4.49072058338883,-0.0287140234603136,0.389224253769568,0.643532628783994
"PRIM1",1.91498119385371,1.95802486768337,-0.04304367382966,0.38929767204896,0.643560967365117
"GUCY1B1",3.72460495529636,3.79596822760955,-0.0713632723131945,0.389338493938671,0.643560967365117
"AC007686.3",1.21107498587486,1.26156033424499,-0.0504853483701333,0.389359297935036,0.643560967365117
"PTDSS2",4.26180302515611,4.3147265514301,-0.0529235262739913,0.38943087748077,0.643574938416707
"RPS10P3",1.07224802960705,1.11358213276208,-0.0413341031550287,0.389446355100528,0.643574938416707
"AC002064.2",1.22458494768211,1.29603130246564,-0.0714463547835349,0.389669851269965,0.643848470312169
"ADRA2A",1.9952186451055,1.88205949567513,0.113159149430373,0.389690515374895,0.643848470312169
"DNAAF5",3.78774015173307,3.75224360684703,0.035496544886044,0.389750113584752,0.643881972351726
"SLC9A8",3.99259427499953,4.03888538389582,-0.046291108896289,0.389887932238348,0.643936415633264
"ZBTB44",4.05446470039476,4.10400485613311,-0.0495401557383541,0.389889779374131,0.643936415633264
"HLA-DRB5",7.58062023053448,7.73377268540358,-0.153152454869104,0.389901041893362,0.643936415633264
"EPOP",2.33080906464489,2.41636277025587,-0.085553705610979,0.389985686329567,0.644011255914346
"PPIL6",2.92406735578319,2.98357814373603,-0.0595107879528407,0.39011055803544,0.644152504570972
"TNPO3",5.5627444900578,5.60581774764444,-0.043073257586637,0.390243244869074,0.644241926647946
"SLC25A15",3.82745567878735,3.7031721022586,0.124283576528753,0.3902520076692,0.644241926647946
"AL513477.1",2.69498678969612,2.74827877886807,-0.0532919891719503,0.390308002859906,0.644241926647946
"KLLN",1.12086797906574,1.08063136251828,0.0402366165474553,0.390380627623602,0.644241926647946
"ZNF736",2.32073703137766,2.36739442447411,-0.046657393096448,0.390394300686148,0.644241926647946
"COA6",4.0886146286275,4.04687206904042,0.0417425595870808,0.39040077179405,0.644241926647946
"MSTO2P",2.20694221314605,2.26260027287679,-0.0556580597307423,0.390442350497906,0.644245615619025
"THOC3",3.65234758104387,3.59899806997767,0.0533495110661999,0.390557850151506,0.644295337224191
"OAZ3",1.24541229983129,1.2850860410992,-0.0396737412679118,0.390605023553635,0.644295337224191
"ZNF674-AS1",2.7075385250483,2.76235285043801,-0.0548143253897133,0.390607627920518,0.644295337224191
"CYP20A1",3.74087124133586,3.78514642610785,-0.0442751847719829,0.390629869188505,0.644295337224191
"TARS1",5.64694723670582,5.60185046297972,0.0450967737260983,0.390784039021037,0.644484705304611
"ZNF780A",2.86942172815298,2.91559421753727,-0.0461724893842912,0.3908942284535,0.644601509660227
"CCNB2",2.19986905856823,2.26678334105637,-0.066914282488141,0.39096769328797,0.644651672333864
"AL353572.4",1.453486823557,1.37584731161545,0.0776395119415518,0.391003383793584,0.644651672333864
"TWNK",3.22987763750367,3.1898049878419,0.0400726496617669,0.391197310428978,0.644845493323117
"MTG2",4.12988581505022,4.1719987965944,-0.0421129815441779,0.391199702636448,0.644845493323117
"PTX3",1.37735011360053,1.31757402196016,0.0597760916403711,0.391306100706426,0.644955953605206
"CLDN8",4.2969697826578,4.42439039272914,-0.127420610071339,0.391440804628635,0.645113041042059
"DDRGK1",7.07390234516526,7.12072607259148,-0.0468237274262142,0.39151047982783,0.645162937222573
"NOP56",5.47744241277573,5.5180495860015,-0.0406071732257658,0.391589781176119,0.645172276616974
"EBF2",1.69826689507362,1.76958545899592,-0.0713185639223004,0.391616430962602,0.645172276616974
"AGT",3.32047201582051,3.19945602886988,0.121015986950626,0.391750610226436,0.645172276616974
"MIR320E",1.55060221638006,1.64123259782548,-0.0906303814454223,0.391751850607926,0.645172276616974
"ATP6AP2",6.50138227706199,6.54795405194426,-0.0465717748822794,0.391765786148789,0.645172276616974
"SMOX",3.60644509711836,3.6785913109366,-0.0721462138182418,0.391767397460815,0.645172276616974
"SMG5",6.18378642419931,6.1444909273523,0.0392954968470054,0.391791946178882,0.645172276616974
"ELP5",5.14567280889764,5.1862528697087,-0.0405800608110605,0.391870981836821,0.645237539223524
"TRIM23",3.81738764931167,3.86381437468195,-0.046426725370277,0.392036236127669,0.645389280956883
"EIF2B1",5.20983868969687,5.24201673611143,-0.0321780464145665,0.392041965049045,0.645389280956883
"IPO11",3.29370856087846,3.33550880809363,-0.041800247215166,0.392211827216225,0.645604007907689
"SMAD6",3.45544291202355,3.52265727286594,-0.0672143608423883,0.39226864877178,0.645628439561111
"BCOR",4.06785037767286,4.12703778245305,-0.0591874047801824,0.392305525107362,0.645628439561111
"MARCHF9",4.68746062016633,4.72949308227038,-0.0420324621040589,0.392585610817864,0.646024457556278
"EIF3I",6.27070184521406,6.23754308750465,0.0331587577094021,0.392810810475561,0.646235057302963
"NDUFA6",6.83878598719505,6.88922931528426,-0.0504433280892087,0.392833185341291,0.646235057302963
"TTC1",6.41487816474156,6.44676369928415,-0.0318855345425852,0.392871249616605,0.646235057302963
"PRKAR1B-AS1",1.68397483579272,1.74413335604009,-0.060158520247368,0.39295413066786,0.646235057302963
"AL031729.1",2.47815367735418,2.5592124113024,-0.081058733948224,0.392965639572505,0.646235057302963
"AL355488.1",2.6096986327005,2.67940005561213,-0.0697014229116277,0.393016096606328,0.646235057302963
"UTP23",3.53696544546366,3.5828350455405,-0.0458696000768439,0.39302122987681,0.646235057302963
"DHPS",1.35113301896952,1.40603993169893,-0.0549069127294111,0.393029309049173,0.646235057302963
"IFT140",4.53663368003324,4.60412167011189,-0.0674879900786518,0.393144080338119,0.646358867021756
"AC009065.4",1.90804006395803,1.96842801821713,-0.0603879542590973,0.393211625061511,0.64636483336624
"TSPYL1",5.88240757628202,5.93142315467084,-0.0490155783888158,0.393243281447943,0.64636483336624
"SNRK",4.30864043822095,4.35976047811105,-0.0511200398901019,0.393284280204461,0.64636483336624
"HLF",3.1048237435201,2.97017745325114,0.134646290268959,0.393305599979311,0.64636483336624
"METTL17",3.72839169147492,3.77468935829913,-0.046297666824215,0.393403659441755,0.646461106207601
"AC008972.1",1.62331898805211,1.67242890527461,-0.0491099172224998,0.393503009669296,0.646559480567402
"SDCBP2-AS1",1.40551218194731,1.44227482501157,-0.0367626430642558,0.393741411431856,0.646886285963344
"IGBP1",7.46621295915398,7.51409360285504,-0.047880643701065,0.393796642728027,0.64689112893729
"LINC01508",1.65573348392918,1.73906084206099,-0.0833273581318192,0.393823368816845,0.64689112893729
"VPREB3",1.63402463222809,1.51699810679178,0.117026525436315,0.393927111730126,0.646910049977434
"Z99572.1",1.08393861057042,1.11528188878626,-0.0313432782158474,0.393947152596016,0.646910049977434
"ZNF606",3.12571573342837,3.16903370282117,-0.0433179693928016,0.393953405702288,0.646910049977434
"SMYD4",2.93211452775765,2.97298336126264,-0.0408688335049874,0.394024685570477,0.646952724172994
"ZYG11B",4.77912409886905,4.83234994128286,-0.0532258424138146,0.394073156008242,0.646952724172994
"PLSCR4",4.01205915802352,4.08671639372844,-0.0746572357049171,0.394097919000038,0.646952724172994
"SLC25A21-AS1",3.19652014055387,3.13648094265404,0.0600391978998309,0.394305683065124,0.64722619385898
"EMC7",7.23203886530638,7.26551908573977,-0.0334802204333968,0.394343556404949,0.64722619385898
"PRTG",2.11744615473348,2.20114974884135,-0.0837035941078699,0.394436439687258,0.647228552312133
"RNU6-722P",2.32598399966658,2.39532706060276,-0.0693430609361774,0.394453320128014,0.647228552312133
"INPP5A",4.30502266957015,4.36006236119113,-0.055039691620987,0.394481018116158,0.647228552312133
"POLR2B",5.2387091033634,5.2978110394686,-0.0591019361051934,0.394503095000147,0.647228552312133
"RPS4XP22",2.56119081966631,2.68283850157795,-0.121647681911639,0.394552664900608,0.647245029828437
"GMPPA",4.5591679243171,4.60538623339538,-0.0462183090782782,0.394686657734611,0.647399982009842
"SSX2IP",2.97474368686837,3.02198849185109,-0.0472448049827245,0.394953941794126,0.647703271259028
"TRIM27",4.82422714740506,4.86127967514109,-0.037052527736023,0.39496691846653,0.647703271259028
"RIMBP2",1.20068623556145,1.28301319511694,-0.0823269595554914,0.395049660161152,0.647703271259028
"C1R",4.55646869632927,4.69709321395715,-0.14062451762789,0.39505371538024,0.647703271259028
"AC026740.1",1.13343559374572,1.18539353121923,-0.0519579374735095,0.395069329669323,0.647703271259028
"ITPA",6.54304268156468,6.58735435944261,-0.0443116778779356,0.395401798839042,0.648056537695556
"B3GAT1",3.51968571471422,3.61366146290096,-0.0939757481867347,0.395402733077594,0.648056537695556
"ETFDH",3.7431082340178,3.69299402944724,0.0501142045705634,0.395471049208382,0.648056537695556
"GPX8",5.04085910142877,4.98521448470685,0.0556446167219207,0.395488919634523,0.648056537695556
"AL121583.1",1.27349935499119,1.33409241034284,-0.0605930553516503,0.395494710969283,0.648056537695556
"SFR1",3.84059969802696,3.87846418337432,-0.0378644853473635,0.395522261846069,0.648056537695556
"TMEM191A",1.7668326314166,1.81628844795936,-0.0494558165427621,0.395683869215208,0.648256464071938
"APOL4",2.16548493554379,2.25791652016369,-0.0924315846198991,0.395916544933985,0.648547760637237
"RNF19B",5.31300396098368,5.37811841181426,-0.0651144508305768,0.395976877743127,0.648547760637237
"FAM204A",3.04227351029887,3.07513406671417,-0.0328605564152968,0.396005753449787,0.648547760637237
"GATA2-AS1",1.20379560960518,1.25061481325147,-0.0468192036462944,0.396045704128038,0.648547760637237
"UVSSA",2.46291292475756,2.51360141207572,-0.0506884873181606,0.396084542840196,0.648547760637237
"DAZAP1",4.92059789030959,4.95228829442187,-0.0316904041122825,0.396126415505874,0.648547760637237
"MGMT",4.08180836259941,4.13179172825764,-0.0499833656582345,0.396138913092742,0.648547760637237
"SEMA6A",2.00712519230767,2.06872243708556,-0.0615972447778876,0.396237469880133,0.648644263649623
"STT3B",6.76542511224437,6.81664704107761,-0.0512219288332378,0.396310868975709,0.648699568120476
"RPL7P6",1.06995186596924,1.11355589055418,-0.0436040245849354,0.39650774441457,0.64891875359385
"NPHP4",2.99706958103716,3.05637298069689,-0.0593033996597261,0.396524033493744,0.64891875359385
"C8orf44",2.43902305491266,2.48960597884816,-0.0505829239355036,0.396607734809681,0.64898209533543
"BANK1",3.51750694789148,3.59323424110977,-0.075727293218288,0.396642003671266,0.64898209533543
"AL034548.2",2.64740714049195,2.56306545956035,0.0843416809315998,0.396822405283111,0.64921239749335
"BRD7",4.7630483061195,4.79699622012445,-0.0339479140049512,0.396882741345101,0.649246242709893
"AC008035.1",1.17792542452034,1.23590551432198,-0.0579800898016432,0.396936485793953,0.649269299258414
"TPST2",5.19269761950311,5.26646546998382,-0.0737678504807073,0.397041923084424,0.649310351882432
"SNORD83A",1.18809994505554,1.11889521938823,0.0692047256673018,0.397077467386084,0.649310351882432
"NUS1P1",2.00717777859706,2.07585630290838,-0.0686785243113204,0.397080541297751,0.649310351882432
"AOC3",3.74820815844503,3.84206420210891,-0.0938560436638811,0.397312718436827,0.649344079801335
"HCFC2",3.17444670995362,3.22499935694342,-0.0505526469898063,0.397313426282135,0.649344079801335
"ERCC6",2.59429274101578,2.6359731864073,-0.0416804453915276,0.397335424133889,0.649344079801335
"COL4A1",6.06497409191253,6.15015426039853,-0.085180168485997,0.39735102574596,0.649344079801335
"AC006504.5",1.07500777005383,1.10117110899089,-0.026163338937055,0.397375516115651,0.649344079801335
"BCL7A",4.62826411939735,4.67984786609525,-0.0515837466979017,0.397444540013634,0.649344079801335
"HDHD5-AS1",1.28167246130236,1.22490548289565,0.0567669784067062,0.397465509913154,0.649344079801335
"PCDHGB4",1.19628393371328,1.25923661409418,-0.0629526803809077,0.397496318450621,0.649344079801335
"AC010186.2",1.02494632825316,1.06210941629941,-0.0371630880462495,0.397545015616086,0.649344079801335
"PDE4B",2.84598897131898,2.76669260458995,0.0792963667290332,0.397555725740454,0.649344079801335
"AC062015.1",1.97286215820176,2.13278833705173,-0.159926178849971,0.39757053978805,0.649344079801335
"AC027763.2",1.86651011364373,1.94975008379473,-0.0832399701510032,0.397577022539737,0.649344079801335
"AC040160.1",1.4946505137622,1.5558871006405,-0.0612365868783038,0.397678733273289,0.649409016321034
"ZFP36L2",6.5981987849664,6.70482436423188,-0.106625579265478,0.397696098666707,0.649409016321034
"FXYD5",6.61083277684672,6.70639407318194,-0.0955612963352221,0.397924450637763,0.649717108305251
"TMSB4XP4",1.93338139819681,2.01890862518344,-0.0855272269866312,0.397989106790051,0.6497578887026
"JAG2",3.99969118490081,4.05977416088557,-0.0600829759847525,0.398317454749333,0.650213254488008
"AC009318.3",1.86552414552303,1.90197796598785,-0.036453820464817,0.398384679668466,0.650213254488008
"C1QTNF6",2.48843862932624,2.41784279778383,0.0705958315424104,0.39838715006279,0.650213254488008
"EPHA3",2.27770450081085,2.36509111809788,-0.0873866172870357,0.398624390793292,0.650427309439634
"NLRC4",1.30942408183645,1.35611936423783,-0.0466952824013853,0.398632536376337,0.650427309439634
"MIS18A",3.93733110950866,3.97522791137045,-0.0378968018617969,0.398637464277018,0.650427309439634
"LINC00963",3.85801144965745,3.90819463477843,-0.0501831851209755,0.398725518895154,0.650482065239263
"DENND2C",1.37593229207579,1.41285976057421,-0.0369274684984264,0.398759408428098,0.650482065239263
"PPP3CB-AS1",1.39331730423252,1.42201671304323,-0.0286994088107111,0.398809788219402,0.650482065239263
"AL513477.2",1.83670238050568,1.77660486463299,0.0600975158726904,0.398829919694791,0.650482065239263
"AC015813.6",2.87347110419038,2.92589390313128,-0.0524227989408961,0.399399551295223,0.651346245638809
"AL009179.1",1.20880771094415,1.30285227854204,-0.0940445675978858,0.399521036948147,0.651479484169081
"NMRAL1",5.12761438385184,5.08660798485749,0.0410063989943454,0.39963183087511,0.651519869268114
"MROH8",1.84689502189302,1.89468175258307,-0.0477867306900506,0.399635415437224,0.651519869268114
"KIAA1143",4.36562380738338,4.4063287997834,-0.0407049924000207,0.399682740089883,0.651519869268114
"KIAA1586",2.91759462267178,2.95599159141838,-0.0383969687465968,0.39970495307893,0.651519869268114
"PRKAA2",2.42358829753677,2.36966253665696,0.0539257608798134,0.399861891364835,0.651618029629102
"CREB1",3.76050100207075,3.80654988909288,-0.0460488870221267,0.399879228877057,0.651618029629102
"MON1A",3.10135697768016,3.0575636686502,0.0437933090299607,0.399927627406323,0.651618029629102
"MFF",4.81104256137384,4.84314338031158,-0.0321008189377343,0.399955671058476,0.651618029629102
"IGDCC3",1.17244951892915,1.25793392503897,-0.0854844061098148,0.399964141423029,0.651618029629102
"EGR1",8.93086061291383,9.05400952559564,-0.123148912681813,0.400065512789847,0.651718341815931
"CARM1",4.18083918664392,4.22814232561784,-0.047303138973926,0.40019237197382,0.651860150310484
"TTC5",2.70437265383977,2.74128717290054,-0.036914519060768,0.40030273165223,0.651949079011702
"GOLGA7",3.27654052084404,3.33555731458894,-0.0590167937449051,0.400326594776346,0.651949079011702
"S100A3",1.78386298658272,1.71096480060623,0.0728981859764837,0.40044656948419,0.652079611704814
"TMX1",5.01768053532658,5.06514511730724,-0.0474645819806652,0.400623849186142,0.652192314585651
"POLI",3.30156890673215,3.36451389015541,-0.0629449834232547,0.40065250391894,0.652192314585651
"USP14",5.05860897780796,5.09955789015058,-0.0409489123426177,0.400665951943918,0.652192314585651
"MYPOP",3.50922237702256,3.4756323651452,0.0335900118773633,0.400720799684948,0.652192314585651
"ZNF407",2.4518538051237,2.49546787662107,-0.0436140714973714,0.400746592546426,0.652192314585651
"MAGIX",2.76999222014986,2.71933880783233,0.0506534123175344,0.400773307707119,0.652192314585651
"RAP1GAP",6.16698535246225,6.04405239850135,0.122932953960907,0.400794580865674,0.652192314585651
"AL450326.1",2.88678121650089,2.81059961109962,0.0761816054012678,0.400980428251282,0.652351468380745
"GALNT3",5.1058650004431,5.19241205987377,-0.0865470594306643,0.40101592916254,0.652351468380745
"SLC43A1",3.14140359091196,3.04399745995573,0.097406130956236,0.401069349126674,0.652351468380745
"ACSF2",5.28188764506144,5.20755081302902,0.0743368320324196,0.401085006212167,0.652351468380745
"AP003120.1",1.26584416188631,1.3262784132949,-0.0604342514085932,0.401091577627929,0.652351468380745
"ALAD",5.57933110071903,5.62965743166602,-0.0503263309469872,0.401196406413515,0.652457161090606
"HINT3",5.23158776286715,5.28137843357283,-0.0497906707056783,0.401248103345007,0.652476434188131
"RABGEF1",1.46887468702971,1.50422622126897,-0.0353515342392636,0.401382571926016,0.652602440187731
"TMA16",3.85615368850436,3.89259831943407,-0.0364446309297097,0.401405299393638,0.652602440187731
"NIBAN1",3.7993871641941,3.90946021718028,-0.110073052986179,0.401459645712945,0.652626000054549
"SALL4",1.51077589356669,1.42613420999279,0.0846416835739023,0.401629727666928,0.652837680220959
"PSMG4",2.49717610025069,2.53949594076581,-0.0423198405151197,0.40195804522457,0.653306500302961
"NAA25",2.92601485456961,2.96826132043715,-0.0422464658675379,0.402130525091738,0.653507628499465
"ZNF428",5.07421372486039,5.14086117315513,-0.0666474482947415,0.402178874354,0.653507628499465
"AC025449.1",3.09295764934002,3.04384620109504,0.0491114482449779,0.402203785477237,0.653507628499465
"FBXO32",4.20996861535194,4.13333791721412,0.0766306981378202,0.402241428253197,0.653507628499465
"MIIP",5.33629382631692,5.39169262670197,-0.0553988003850474,0.402454378030308,0.653782719442092
"CRACR2B",2.92163246500044,2.997183625246,-0.0755511602455576,0.402490601202793,0.653782719442092
"MALINC1",1.49358731366343,1.43818806754496,0.0553992461184758,0.402569504302819,0.653846025883621
"NLE1",3.47386158259747,3.43474372944734,0.0391178531501386,0.402614309106669,0.653853943431687
"CCDC200",0.998573852992089,1.03330334993166,-0.0347294969395749,0.402745860028219,0.65400272292365
"CHCHD2P2",3.22429815276269,3.30760950401694,-0.0833113512542454,0.402830417846173,0.654015332536919
"MYDGF",7.32831677904022,7.37292341798591,-0.0446066389456883,0.40285620587782,0.654015332536919
"EIF2AK1",6.48896450413421,6.46102437459815,0.0279401295360566,0.402879252441717,0.654015332536919
"PRR5L",1.67935749759573,1.74412120211258,-0.0647637045168497,0.402913384710378,0.654015332536919
"CTPS2",3.74749867659251,3.78897372272541,-0.0414750461329012,0.402986141215851,0.65406859573888
"FKBPL",4.71086508764004,4.76144187592555,-0.050576788285519,0.403057282995673,0.654097144076102
"ZNF500",3.13186106462994,3.1729557146227,-0.0410946499927594,0.403105079111262,0.654097144076102
"WDR41",4.39199600581257,4.42871981672258,-0.0367238109100061,0.40312356506968,0.654097144076102
"TOB1",6.05934002434606,6.14262707666275,-0.0832870523166953,0.403393405879869,0.654470129920029
"PTN",3.50183814431388,3.61499150049765,-0.113153356183767,0.403463237929853,0.654480931214533
"SEC13",6.06590996256265,6.10168750956937,-0.0357775470067168,0.403480000037295,0.654480931214533
"SNPH",3.01542662588115,3.07678465030761,-0.0613580244264522,0.403629079971704,0.654629021290276
"RPL10A",10.4652723864973,10.5156656397279,-0.0503932532306024,0.403674726741533,0.654629021290276
"TPRN",3.43165361745435,3.47384719472993,-0.0421935772755861,0.403691227907738,0.654629021290276
"GRHL2",4.39639847074311,4.44786658093063,-0.0514681101875141,0.403775729183375,0.654701214514087
"MCEE",3.93074940788394,3.96717068424705,-0.0364212763631184,0.404130030629063,0.655198966823714
"PANK4",4.13740894624099,4.17437545453092,-0.0369665082899298,0.404162733672448,0.655198966823714
"A1BG-AS1",0.97679667579118,1.01658949123691,-0.039792815445726,0.40441426149258,0.655475597129834
"STAG3L4",3.92514762454302,3.87730139879113,0.0478462257518864,0.404461702777369,0.655475597129834
"SEPTIN7P2",2.62142883602359,2.66871399726268,-0.0472851612390897,0.404550096257539,0.655475597129834
"TMEM14C",8.07151888166151,8.10504448696641,-0.0335256053048933,0.404555317643413,0.655475597129834
"STX12",6.95586699481628,7.00993604044988,-0.0540690456336002,0.404570439292783,0.655475597129834
"PELO",4.26480372832728,4.31159737119331,-0.0467936428660316,0.404573548713968,0.655475597129834
"AL031055.1",1.12432546002184,1.15851177214008,-0.0341863121182382,0.404628232360742,0.655499337644158
"AP003419.3",1.65614096412949,1.72575502129644,-0.0696140571669535,0.404696659987757,0.655545336561432
"PKD1",2.40844609026256,2.46273271085046,-0.0542866205879062,0.404752347805625,0.655570691920584
"PMM1",3.21918641312499,3.25894735570538,-0.0397609425803949,0.405106141142288,0.656078831095339
"SNRPGP10",1.50077263978227,1.56042970421631,-0.0596570644340446,0.40526352853339,0.656268817220556
"PRR14L",3.22994437046632,3.27691791094166,-0.0469735404753422,0.405342517761844,0.656331823232493
"PDE9A",4.29273724548974,4.36509177387115,-0.0723545283814113,0.405477235980099,0.656485044411125
"SUMO3",6.76770821911797,6.80749552004035,-0.0397873009223844,0.405558415825157,0.656551562939885
"RSPH3",3.99602679547246,4.04077655718111,-0.0447497617086547,0.405706205937694,0.656725891877199
"ATP2B4",5.33931657148794,5.40776358200356,-0.0684470105156123,0.405773243827403,0.656769483806832
"ACACA",3.52386098172258,3.47772324061004,0.0461377411125334,0.405863473900195,0.656774093857759
"DOCK10",2.4476446453868,2.52603234539422,-0.0783877000074273,0.405889507565858,0.656774093857759
"SECISBP2L",4.91964380928598,4.97838503308715,-0.0587412238011682,0.405896417089498,0.656774093857759
"ZNF440",2.25189615009913,2.29021258377294,-0.0383164336738098,0.405939094047326,0.656778249681351
"SLC22A18AS",1.53314674473655,1.46865455677964,0.0644921879569103,0.406236806592045,0.657187787871129
"COX15",4.23970146483199,4.20405741236,0.0356440524719988,0.406272487121798,0.657187787871129
"GINS1",1.71032925040369,1.7563687677219,-0.0460395173182153,0.406423281952023,0.657332485447453
"PTP4A2P1",1.20434518175118,1.1659657995105,0.0383793822406802,0.4065541377148,0.657332485447453
"FAM3C2P",4.7204323855089,4.80373000461814,-0.0832976191092323,0.406559467097371,0.657332485447453
"CUL3",4.10114150167696,4.15787407355252,-0.0567325718755614,0.406564562102522,0.657332485447453
"MAP1LC3A",5.4784606040776,5.56342791607666,-0.0849673119990673,0.406589146215923,0.657332485447453
"B3GNTL1",1.55708444128059,1.58656238739876,-0.0294779461181736,0.406623551629078,0.657332485447453
"DNAJC28",2.64867578306599,2.69695543037804,-0.0482796473120506,0.406642936035584,0.657332485447453
"EPHB2",2.99343575319418,3.05858385998839,-0.0651481067942106,0.406733160932403,0.657392316007592
"RNF168",3.36982803718135,3.41127095418972,-0.0414429170083759,0.406770953917248,0.657392316007592
"TMEM259",6.18377370406009,6.22550612261967,-0.0417324185595769,0.406800387059843,0.657392316007592
"TRIM62",2.85787006897267,2.89280189843135,-0.0349318294586811,0.406943446283147,0.657493340328016
"UMAD1",4.37465208649497,4.42176585191546,-0.0471137654204927,0.406984381126209,0.657493340328016
"SMIM8",1.73340911426935,1.76219226379641,-0.0287831495270605,0.406987752507133,0.657493340328016
"ZRANB3",1.53732531282743,1.57140996448418,-0.0340846516567468,0.407142404016141,0.657493340328016
"AL606491.1",1.38434072499095,1.42867463861543,-0.0443339136244758,0.407148420169137,0.657493340328016
"RPS19",9.16290107827801,9.21638072642928,-0.0534796481512743,0.407208638588196,0.657493340328016
"SHROOM1",3.53590475769429,3.58829785327084,-0.0523930955765457,0.407223495855322,0.657493340328016
"BIN1",4.4874355820802,4.43558703065273,0.051848551427466,0.407245174525685,0.657493340328016
"ECPAS",5.45308176784996,5.49496887274011,-0.0418871048901499,0.40724910454272,0.657493340328016
"CPVL",7.33222843676444,7.42657537839766,-0.0943469416332263,0.407264424485317,0.657493340328016
"TBX6",1.66708089406233,1.61449016652592,0.0525907275364044,0.407406933175139,0.657638549404192
"ACOX1",5.04673191532856,5.08501777296354,-0.0382858576349827,0.407434692134689,0.657638549404192
"AC011815.1",1.01504757555346,1.04390206729455,-0.0288544917410833,0.407521325441418,0.657713552543191
"VPS13C",3.98541601298528,4.04765574051996,-0.0622397275346751,0.407715659140385,0.657918873660768
"AC069544.2",3.17648316714734,3.21421173728237,-0.0377285701350361,0.407728899536457,0.657918873660768
"DCAF7",5.88580600756747,5.9315174654808,-0.0457114579133284,0.407786575780631,0.657919238933456
"ATP5F1EP2",2.65538461309507,2.73614860455715,-0.0807639914620788,0.407809482453409,0.657919238933456
"CCDC126",3.07617481962457,3.12648649514055,-0.0503116755159865,0.407958585132775,0.658094949418697
"GTF2F1",7.16951171984814,7.20899296936416,-0.0394812495160233,0.408019089119713,0.658127717133106
"LSM12",3.28182707846642,3.32009222511779,-0.0382651466513728,0.408079150037822,0.658159763800781
"NAPG",4.39143155931573,4.42972714199287,-0.0382955826771454,0.408159490798008,0.658224508747034
"IFRD2",5.17752625014281,5.13667852566709,0.0408477244757215,0.408226486200665,0.658254384232082
"PIK3R6",1.18501928607223,1.23898681310388,-0.0539675270316466,0.408299765160919,0.658254384232082
"LRRN1",3.04312322842912,2.96006472979513,0.0830584986339851,0.408339572984888,0.658254384232082
"ZNF213",3.91252768157576,3.95181585935044,-0.0392881777746763,0.408370039333044,0.658254384232082
"GPC4",4.61023467305186,4.67284469052647,-0.0626100174746087,0.408423597012859,0.658254384232082
"BIK",2.77554122359617,2.84031057629258,-0.0647693526964099,0.408455585726611,0.658254384232082
"FANCA",1.19162430680336,1.23015434641543,-0.0385300396120709,0.408459407522576,0.658254384232082
"ADGRL1",5.03188555671197,5.08901129720709,-0.0571257404951249,0.408503392590007,0.658260485501021
"FBXL17",4.34594441879164,4.29769480169231,0.0482496170993292,0.408639486609318,0.658414994905794
"CFAP94",2.30164366337995,2.3609049591682,-0.0592612957882492,0.408727334460747,0.658428151952473
"KCNC3",4.0917146952013,4.1781554663676,-0.0864407711663011,0.408732904673075,0.658428151952473
"ZNF568",2.18909266022176,2.22750854520375,-0.0384158849819896,0.408768280473211,0.658428151952473
"AC091271.1",3.01842735230619,3.07899341986902,-0.0605660675628372,0.408948440715128,0.658653557264702
"EMD",7.04981583698092,7.08848601444541,-0.0386701774644909,0.409123882538378,0.65870729278913
